mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_colsample_bytree,param_learning_rate,param_min_child_weight,param_subsample
0.9530795574188232,0.2185244678394935,0.15867962837219238,0.00921922227309368,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8312872023809523,0.8087797619047619,0.7784598214285714,0.7328869047619047,0.8139880952380953,0.7930803571428571,0.03458433061169653,177.0,Random Forest,,log2,1.0,5.0,300.0,,,,
1.4195785045623779,0.08694196349793609,0.16602034568786622,0.018091991389482146,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8273809523809524,0.8154761904761905,0.7818080357142857,0.7286086309523809,0.8197544642857143,0.7946056547619047,0.03650109099872528,148.0,Random Forest,,log2,1.0,5.0,500.0,,,,
0.4381929874420166,0.07506025804979481,0.1228597640991211,0.03509724347695218,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8255208333333334,0.816220238095238,0.7821800595238095,0.7425595238095238,0.8255208333333333,0.7984002976190476,0.03215551379451826,23.0,Random Forest,,log2,1.0,10.0,100.0,,,,
0.7698703289031983,0.019652445555188025,0.07594881057739258,0.015622208243309005,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8292410714285715,0.8149181547619049,0.7866443452380952,0.7390252976190477,0.8236607142857143,0.7986979166666668,0.03324223740914968,18.0,Random Forest,,log2,1.0,10.0,200.0,,,,
0.8556679725646973,0.0704642462424262,0.10684566497802735,0.021834903369462637,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8297991071428571,0.8139880952380952,0.7829241071428571,0.7367931547619048,0.8262648809523809,0.797953869047619,0.03475415287068275,44.0,Random Forest,,log2,1.0,10.0,300.0,,,,
1.474851369857788,0.045843383955424026,0.2081705093383789,0.025258797509977813,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8284970238095238,0.8152901785714286,0.7853422619047619,0.7310267857142857,0.8270089285714286,0.7974330357142858,0.03664576154502529,69.0,Random Forest,,log2,1.0,10.0,500.0,,,,
0.34218525886535645,0.06971941502541067,0.11109004020690919,0.03567495578835266,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8253348214285714,0.8076636904761906,0.7912946428571428,0.7399553571428572,0.8178943452380952,0.7964285714285715,0.030457051034711285,91.0,Random Forest,,log2,2.0,2.0,100.0,,,,
0.8062839508056641,0.11778654977711676,0.11472053527832031,0.02225491263611269,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8325892857142858,0.8212425595238095,0.7950148809523809,0.7423735119047619,0.8180803571428571,0.801860119047619,0.032151424605003705,4.0,Random Forest,,log2,2.0,2.0,200.0,,,,
0.9087775707244873,0.09123851252521895,0.13273792266845702,0.03489283824674717,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8337053571428571,0.8117559523809523,0.7868303571428571,0.7433035714285715,0.8223586309523808,0.7995907738095238,0.03212864475803627,9.0,Random Forest,,log2,2.0,2.0,300.0,,,,
1.460865306854248,0.042379578829758215,0.1919609546661377,0.03180431891661174,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8292410714285714,0.8175223214285714,0.7832961309523809,0.7377232142857143,0.8288690476190477,0.7993303571428572,0.035073263575693334,12.0,Random Forest,,log2,2.0,2.0,500.0,,,,
